"Description","Elevation","Latitude","Longitude"
"Val_di_Non_trk 447",1044.1,46.416319,11.147396
"Val_di_Non_trk 448",1044.0,46.416508,11.147365
"Val_di_Non_trk 449",1044.4,46.416715,11.147373
"Val_di_Non_trk 450",1045.4,46.416921,11.147433
"Val_di_Non_trk 451",1046.5,46.417072,11.147504
"Val_di_Non_trk 452",1048.1,46.417224,11.147601
"Val_di_Non_trk 453",1048.6,46.417358,11.14762
"Val_di_Non_trk 454",1048.9,46.417529,11.147626
"Val_di_Non_trk 455",1048.6,46.417638,11.147579
"Val_di_Non_trk 456",1047.9,46.417739,11.147478
"Val_di_Non_trk 457",1047.0,46.417859,11.14734
"Val_di_Non_trk 458",1045.6,46.41806,11.147139
"Val_di_Non_trk 459",1044.2,46.418252,11.147004
"Val_di_Non_trk 460",1043.1,46.418415,11.146919
"Val_di_Non_trk 461",1042.7,46.418605,11.146888
"Val_di_Non_trk 462",1042.4,46.418785,11.146869
"Val_di_Non_trk 463",1042.2,46.418867,11.146846
"Val_di_Non_trk 464",1041.2,46.418976,11.146772
"Val_di_Non_trk 465",1040.6,46.419067,11.146711
"Val_di_Non_trk 466",1040.6,46.419176,11.146689
"Val_di_Non_trk 467",1040.7,46.419384,11.146645
"Val_di_Non_trk 468",1040.8,46.41951,11.146611
"Val_di_Non_trk 469",1040.7,46.419556,11.146587
"Val_di_Non_trk 470",1039.1,46.419774,11.146478
"Val_di_Non_trk 471",1034.6,46.420255,11.146224
"Val_di_Non_trk 472",1032.3,46.420555,11.146079
"Val_di_Non_trk 473",1030.8,46.420835,11.146038
"Val_di_Non_trk 474",1030.5,46.421077,11.146087
"Val_di_Non_trk 475",1030.7,46.421274,11.14616
"Val_di_Non_trk 476",1031.8,46.421478,11.146298
"Val_di_Non_trk 477",1033.8,46.421637,11.146473
"Val_di_Non_trk 478",1034.9,46.421752,11.146569
"Val_di_Non_trk 479",1036.7,46.422388,11.14675
"Val_di_Non_trk 480",1036.8,46.422648,11.14676
"Val_di_Non_trk 481",1036.3,46.422685,11.146723
"Val_di_Non_trk 482",1035.2,46.422705,11.146645
"Val_di_Non_trk 483",1035.4,46.422929,11.146667
"Val_di_Non_trk 484",1034.0,46.423252,11.146732
"Val_di_Non_trk 485",1032.9,46.423432,11.146739
"Val_di_Non_trk 486",1030.7,46.423702,11.146723
"Val_di_Non_trk 487",1029.5,46.423847,11.146677
"Val_di_Non_trk 488",1028.1,46.423921,11.146589
"Val_di_Non_trk 489",1027.7,46.423966,11.146565
"Val_di_Non_trk 490",1025.6,46.424149,11.146416
"Val_di_Non_trk 491",1022.6,46.424423,11.146179
"Val_di_Non_trk 492",1017.2,46.424725,11.14593
"Val_di_Non_trk 493",1014.2,46.42497,11.14581
"Val_di_Non_trk 494",1012.9,46.425187,11.145766
"Val_di_Non_trk 495",1012.3,46.425304,11.145745
"Val_di_Non_trk 496",1011.2,46.425414,11.145684
"Val_di_Non_trk 497",1009.2,46.425551,11.14556
"Val_di_Non_trk 498",1005.5,46.425708,11.145331
"Val_di_Non_trk 499",1002.5,46.425873,11.145169
"Val_di_Non_trk 500",1000.5,46.426028,11.145071
"Val_di_Non_trk 501",998.7,46.42629,11.145016
"Val_di_Non_trk 502",999.4,46.426469,11.145062
"Val_di_Non_trk 503",1001.0,46.42662,11.145172
"Val_di_Non_trk 504",1003.6,46.42677,11.145347
"Val_di_Non_trk 505",1005.4,46.426885,11.145469
"Val_di_Non_trk 506",1005.9,46.426965,11.145498
"Val_di_Non_trk 507",1005.7,46.427056,11.145475
"Val_di_Non_trk 508",1004.8,46.427138,11.145388
"Val_di_Non_trk 509",1003.5,46.427203,11.145286
"Val_di_Non_trk 510",1003.1,46.427285,11.145237
"Val_di_Non_trk 511",1001.7,46.427441,11.145087
"Val_di_Non_trk 512",1001.4,46.427758,11.144943
"Val_di_Non_trk 513",1002.8,46.428138,11.144854
"Val_di_Non_trk 514",1004.0,46.428455,11.144775
"Val_di_Non_trk 515",1005.1,46.428644,11.144757
"Val_di_Non_trk 516",1006.1,46.428815,11.144764
"Val_di_Non_trk 517",1006.9,46.428994,11.14481
"Val_di_Non_trk 518",1008.1,46.429163,11.144907
"Val_di_Non_trk 519",1009.7,46.429403,11.145047
"Val_di_Non_trk 520",1010.5,46.429546,11.145118
"Val_di_Non_trk 521",1011.7,46.429698,11.145176
"Val_di_Non_trk 522",1013.2,46.429905,11.14521
"Val_di_Non_trk 523",1014.1,46.430094,11.145178
"Val_di_Non_trk 524",1014.7,46.430229,11.145157
"Val_di_Non_trk 525",1015.8,46.430419,11.145152
"Val_di_Non_trk 526",1016.1,46.430571,11.145184
"Val_di_Non_trk 527",1016.5,46.430786,11.145218
"Val_di_Non_trk 528",1016.8,46.431002,11.14524
"Val_di_Non_trk 529",1016.9,46.431182,11.145234
"Val_di_Non_trk 530",1017.3,46.431353,11.145254
"Val_di_Non_trk 531",1017.9,46.431478,11.145311
"Val_di_Non_trk 532",1020.3,46.431653,11.145539
"Val_di_Non_trk 533",1022.4,46.431785,11.145713
"Val_di_Non_trk 534",1023.5,46.431882,11.145808
"Val_di_Non_trk 535",1024.0,46.431972,11.145851
"Val_di_Non_trk 536",1024.1,46.432071,11.145842
"Val_di_Non_trk 537",1024.4,46.432171,11.14578
"Val_di_Non_trk 538",1025.0,46.432418,11.145543
"Val_di_Non_trk 539",1026.1,46.432611,11.145355
"Val_di_Non_trk 540",1027.2,46.432777,11.145114
"Val_di_Non_trk 541",1027.9,46.432898,11.144898
"Val_di_Non_trk 542",1030.2,46.433085,11.144553
"Val_di_Non_trk 543",1031.7,46.433242,11.144339
"Val_di_Non_trk 544",1033.5,46.433491,11.144023
"Val_di_Non_trk 545",1034.1,46.433583,11.143922
"Val_di_Non_trk 546",1035.7,46.433783,11.143813
"Val_di_Non_trk 547",1035.5,46.434062,11.143785
"Val_di_Non_trk 548",1036.5,46.434313,11.143834
"Val_di_Non_trk 549",1038.7,46.434833,11.143945
"Val_di_Non_trk 550",1038.4,46.435067,11.143955
"Val_di_Non_trk 551",1038.6,46.435148,11.143971
"Val_di_Non_trk 552",1038.9,46.435228,11.144
"Val_di_Non_trk 553",1039.8,46.435452,11.144074
"Val_di_Non_trk 554",1041.0,46.435585,11.144144
"Val_di_Non_trk 555",1041.9,46.435648,11.144199
"Val_di_Non_trk 556",1043.0,46.435736,11.144267
"Val_di_Non_trk 557",1042.5,46.435818,11.144244
"Val_di_Non_trk 558",1041.0,46.435882,11.144156
"Val_di_Non_trk 559",1039.2,46.435929,11.144041
"Val_di_Non_trk 560",1037.8,46.436003,11.143952
"Val_di_Non_trk 561",1036.6,46.436122,11.143866
"Val_di_Non_trk 562",1035.2,46.43625,11.143766
"Val_di_Non_trk 563",1035.2,46.436486,11.143646
"Val_di_Non_trk 564",1035.7,46.436676,11.143575
"Val_di_Non_trk 565",1035.1,46.436695,11.143524
"Val_di_Non_trk 566",1034.8,46.436741,11.143474
"Val_di_Non_trk 567",1033.8,46.43676,11.143396
"Val_di_Non_trk 568",1032.6,46.436826,11.143269
"Val_di_Non_trk 569",1032.1,46.436954,11.143156
"Val_di_Non_trk 570",1031.5,46.437146,11.143021
"Val_di_Non_trk 571",1030.8,46.437255,11.142947
"Val_di_Non_trk 572",1027.4,46.437268,11.142726
"Val_di_Non_trk 573",1024.7,46.437271,11.142557
"Val_di_Non_trk 574",1023.1,46.437264,11.142452
"Val_di_Non_trk 575",1021.9,46.437401,11.142367
"Val_di_Non_trk 576",1021.4,46.437564,11.142321
"Val_di_Non_trk 577",1020.7,46.437718,11.142262
"Val_di_Non_trk 578",1021.5,46.438614,11.141985
"Val_di_Non_trk 579",1022.2,46.438921,11.141945
"Val_di_Non_trk 580",1022.2,46.439119,11.141914
"Val_di_Non_trk 581",1021.8,46.439246,11.141866
"Val_di_Non_trk 582",1020.8,46.439374,11.141767
"Val_di_Non_trk 583",1019.5,46.439529,11.141643
"Val_di_Non_trk 584",1019.0,46.439648,11.141583
"Val_di_Non_trk 585",1018.0,46.439766,11.141496
"Val_di_Non_trk 586",1017.7,46.439785,11.141471
"Val_di_Non_trk 587",1016.1,46.439804,11.141368
"Val_di_Non_trk 588",1014.1,46.439798,11.141237
"Val_di_Non_trk 589",1012.2,46.439782,11.141119
"Val_di_Non_trk 590",1010.4,46.43973,11.141013
"Val_di_Non_trk 591",1009.1,46.439633,11.140931
"Val_di_Non_trk 592",1008.5,46.439534,11.140914
"Val_di_Non_trk 593",1007.8,46.439408,11.140909
"Val_di_Non_trk 594",1007.3,46.439273,11.140917
"Val_di_Non_trk 595",1006.6,46.43921,11.140888
"Val_di_Non_trk 596",1004.3,46.439086,11.140779
"Val_di_Non_trk 597",1001.1,46.438918,11.14063
"Val_di_Non_trk 598",998.7,46.438804,11.140508
"Val_di_Non_trk 599",996.2,46.438663,11.140333
"Val_di_Non_trk 600",994.6,46.438557,11.140199
"Val_di_Non_trk 601",993.5,46.438487,11.140105
"Val_di_Non_trk 602",991.9,46.438417,11.139985
"Val_di_Non_trk 603",990.1,46.438339,11.139852
"Val_di_Non_trk 604",989.0,46.438268,11.139784
"Val_di_Non_trk 605",988.0,46.438179,11.139729
"Val_di_Non_trk 606",987.6,46.438053,11.139723
"Val_di_Non_trk 607",987.2,46.437954,11.13972
"Val_di_Non_trk 608",986.9,46.437792,11.139726
"Val_di_Non_trk 609",984.3,46.437906,11.139393
"Val_di_Non_trk 610",981.2,46.438231,11.138403
"Val_di_Non_trk 611",981.0,46.438324,11.13825
"Val_di_Non_trk 612",980.7,46.4384,11.138045
"Val_di_Non_trk 613",980.2,46.438457,11.137865
"Val_di_Non_trk 614",978.7,46.43857,11.137596
"Val_di_Non_trk 615",978.1,46.438608,11.137493
"Val_di_Non_trk 616",977.8,46.438627,11.137442
"Val_di_Non_trk 617",977.1,46.438775,11.137227
"Val_di_Non_trk 618",977.2,46.438811,11.137228
"Val_di_Non_trk 619",976.8,46.438949,11.137051
"Val_di_Non_trk 620",976.5,46.439051,11.136886
"Val_di_Non_trk 621",976.5,46.439097,11.136835
"Val_di_Non_trk 622",976.2,46.439117,11.136732
"Val_di_Non_trk 623",976.0,46.439146,11.136642
"Val_di_Non_trk 624",975.5,46.43913,11.13655
"Val_di_Non_trk 625",974.4,46.439069,11.136405
"Val_di_Non_trk 626",973.2,46.438991,11.136285
"Val_di_Non_trk 627",972.3,46.43892,11.136217
"Val_di_Non_trk 628",969.7,46.438714,11.136131
"Val_di_Non_trk 629",963.2,46.438385,11.135961
"Val_di_Non_trk 630",957.8,46.438143,11.135874
"Val_di_Non_trk 631",953.6,46.437955,11.135827
"Val_di_Non_trk 632",952.2,46.437802,11.135834
"Val_di_Non_trk 633",952.1,46.437648,11.13588
"Val_di_Non_trk 634",953.7,46.437448,11.136003
"Val_di_Non_trk 635",953.8,46.437276,11.136048
"Val_di_Non_trk 636",953.3,46.437105,11.136067
"Val_di_Non_trk 637",951.7,46.436971,11.136023
"Val_di_Non_trk 638",949.3,46.436792,11.135938
"Val_di_Non_trk 639",946.4,46.436597,11.1358
"Val_di_Non_trk 640",945.2,46.43649,11.135731
"Val_di_Non_trk 641",944.8,46.436418,11.135702
"Val_di_Non_trk 642",945.0,46.436302,11.135698
"Val_di_Non_trk 643",946.3,46.436202,11.13572
"Val_di_Non_trk 644",950.2,46.43603,11.135791
"Val_di_Non_trk 645",954.3,46.435856,11.135928
"Val_di_Non_trk 646",957.4,46.435709,11.136091
"Val_di_Non_trk 647",959.6,46.435542,11.136358
"Val_di_Non_trk 648",960.0,46.435459,11.136472
"Val_di_Non_trk 649",959.5,46.43532,11.136675
"Val_di_Non_trk 650",958.9,46.435191,11.136865
"Val_di_Non_trk 651",958.6,46.435117,11.13694
"Val_di_Non_trk 652",958.4,46.434964,11.136986
"Val_di_Non_trk 653",958.2,46.434765,11.137031
"Val_di_Non_trk 654",958.1,46.434467,11.137097
"Val_di_Non_trk 655",958.1,46.43434,11.137118
"Val_di_Non_trk 656",958.1,46.434196,11.137139
"Val_di_Non_trk 657",958.4,46.434124,11.13711
"Val_di_Non_trk 658",959.0,46.434053,11.137042
"Val_di_Non_trk 659",959.4,46.434,11.137013
"Val_di_Non_trk 660",960.4,46.433767,11.136966
"Val_di_Non_trk 661",960.4,46.433588,11.136919
"Val_di_Non_trk 662",960.6,46.433391,11.136834
"Val_di_Non_trk 663",960.7,46.43315,11.136733
"Val_di_Non_trk 664",960.7,46.433034,11.13669
"Val_di_Non_trk 665",961.4,46.432839,11.136552
"Val_di_Non_trk 666",961.8,46.432305,11.136192
"Val_di_Non_trk 667",962.2,46.432137,11.136068
"Val_di_Non_trk 668",962.4,46.432003,11.135998
"Val_di_Non_trk 669",962.0,46.431833,11.135953
"Val_di_Non_trk 670",961.5,46.431681,11.13592
"Val_di_Non_trk 671",961.0,46.431555,11.13589
"Val_di_Non_trk 672",960.6,46.43143,11.135833
"Val_di_Non_trk 673",959.8,46.431216,11.135746
"Val_di_Non_trk 674",959.7,46.431011,11.135634
"Val_di_Non_trk 675",959.5,46.430887,11.135538
"Val_di_Non_trk 676",959.3,46.430806,11.135496
"Val_di_Non_trk 677",958.8,46.430646,11.135438
"Val_di_Non_trk 678",958.5,46.430485,11.135379
"Val_di_Non_trk 679",959.0,46.430234,11.135304
"Val_di_Non_trk 680",959.3,46.430144,11.135275
"Val_di_Non_trk 681",960.1,46.429948,11.135176
"Val_di_Non_trk 682",961.3,46.429645,11.135034
"Val_di_Non_trk 683",961.9,46.429529,11.134977
"Val_di_Non_trk 684",962.4,46.429458,11.134923
"Val_di_Non_trk 685",963.4,46.429316,11.134839
"Val_di_Non_trk 686",964.4,46.429119,11.134753
"Val_di_Non_trk 687",965.1,46.428958,11.134695
"Val_di_Non_trk 688",965.6,46.428842,11.134638
"Val_di_Non_trk 689",966.0,46.428727,11.134556
"Val_di_Non_trk 690",965.5,46.428532,11.134379
"Val_di_Non_trk 691",964.7,46.428337,11.134215
"Val_di_Non_trk 692",962.6,46.428036,11.133943
"Val_di_Non_trk 693",960.0,46.427753,11.133684
"Val_di_Non_trk 694",959.6,46.427672,11.133668
"Val_di_Non_trk 695",959.6,46.427554,11.133729
"Val_di_Non_trk 696",960.0,46.427436,11.133828
"Val_di_Non_trk 697",960.9,46.427289,11.133979
"Val_di_Non_trk 698",962.2,46.427205,11.134119
"Val_di_Non_trk 699",962.9,46.427168,11.134195
"Val_di_Non_trk 700",965.7,46.427099,11.134466
"Val_di_Non_trk 701",967.9,46.427015,11.134671
"Val_di_Non_trk 702",969.5,46.426921,11.134863
"Val_di_Non_trk 703",971.1,46.426819,11.135028
"Val_di_Non_trk 704",972.7,46.426699,11.135179
"Val_di_Non_trk 705",974.1,46.42658,11.135279
"Val_di_Non_trk 706",975.4,46.42648,11.135379
"Val_di_Non_trk 707",976.2,46.426415,11.135493
"Val_di_Non_trk 708",977.0,46.426348,11.135647
"Val_di_Non_trk 709",978.0,46.426273,11.135865
"Val_di_Non_trk 710",979.4,46.42615,11.136134
"Val_di_Non_trk 711",979.9,46.426075,11.136313
"Val_di_Non_trk 712",980.2,46.425973,11.136504
"Val_di_Non_trk 713",980.1,46.425906,11.136684
"Val_di_Non_trk 714",979.9,46.42583,11.136902
"Val_di_Non_trk 715",980.1,46.425794,11.136901
"Val_di_Non_trk 716",980.6,46.425742,11.136782
"Val_di_Non_trk 717",981.4,46.425682,11.136623
"Val_di_Non_trk 718",982.3,46.425586,11.136463
"Val_di_Non_trk 719",983.2,46.425499,11.136343
"Val_di_Non_trk 720",984.1,46.425366,11.136195
"Val_di_Non_trk 721",984.3,46.425182,11.135953
"Val_di_Non_trk 722",984.3,46.425024,11.135725
"Val_di_Non_trk 723",984.3,46.42484,11.135458
"Val_di_Non_trk 724",983.6,46.42469,11.135283
"Val_di_Non_trk 725",982.8,46.424532,11.135108
"Val_di_Non_trk 726",982.1,46.424363,11.134958
"Val_di_Non_trk 727",981.8,46.424248,11.134888
"Val_di_Non_trk 728",981.5,46.424087,11.13483
"Val_di_Non_trk 729",981.3,46.423926,11.134772
"Val_di_Non_trk 730",981.2,46.423783,11.134714
"Val_di_Non_trk 731",981.2,46.423595,11.134642
"Val_di_Non_trk 732",981.4,46.423372,11.134581
"Val_di_Non_trk 733",981.7,46.423049,11.134516
"Val_di_Non_trk 734",981.8,46.422887,11.134484
"Val_di_Non_trk 735",981.5,46.422761,11.134505
"Val_di_Non_trk 736",980.6,46.422355,11.134541
"Val_di_Non_trk 737",980.2,46.422184,11.134573
"Val_di_Non_trk 738",979.0,46.421938,11.134694
"Val_di_Non_trk 739",977.7,46.421685,11.134788
"Val_di_Non_trk 740",977.1,46.421549,11.134822
"Val_di_Non_trk 741",975.9,46.421242,11.134875
"Val_di_Non_trk 742",975.5,46.421062,11.134868
"Val_di_Non_trk 743",975.2,46.420937,11.134824
"Val_di_Non_trk 744",974.5,46.42059,11.134628
"Val_di_Non_trk 745",974.2,46.420438,11.134557
"Val_di_Non_trk 746",975.0,46.42033,11.134527
"Val_di_Non_trk 747",975.9,46.420232,11.134497
"Val_di_Non_trk 748",978.2,46.419945,11.134473
"Val_di_Non_trk 749",980.1,46.419684,11.13445
"Val_di_Non_trk 750",980.7,46.419594,11.13442
"Val_di_Non_trk 751",980.4,46.419424,11.134374
"Val_di_Non_trk 752",980.0,46.419236,11.134315
"Val_di_Non_trk 753",979.9,46.419112,11.134219
"Val_di_Non_trk 754",980.3,46.418793,11.133947
"Val_di_Non_trk 755",981.9,46.418377,11.133592
"Val_di_Non_trk 756",982.5,46.418182,11.133441
"Val_di_Non_trk 757",982.9,46.418067,11.13332
"Val_di_Non_trk 758",983.1,46.418014,11.133252
"Val_di_Non_trk 759",983.2,46.41796,11.13325
"Val_di_Non_trk 760",983.1,46.41779,11.133192
"Val_di_Non_trk 761",983.4,46.417639,11.133121
"Val_di_Non_trk 762",984.1,46.417478,11.133023
"Val_di_Non_trk 763",985.4,46.417355,11.132914
"Val_di_Non_trk 764",986.7,46.417098,11.132709
"Val_di_Non_trk 765",985.6,46.416884,11.132571
"Val_di_Non_trk 766",984.6,46.416644,11.132405
"Val_di_Non_trk 767",983.8,46.416378,11.132226
"Val_di_Non_trk 768",982.6,46.416066,11.132031
"Val_di_Non_trk 769",981.7,46.415862,11.131867
"Val_di_Non_trk 770",981.5,46.415721,11.131732
"Val_di_Non_trk 771",981.6,46.415571,11.131556
"Val_di_Non_trk 772",981.9,46.415297,11.131286
"Val_di_Non_trk 773",981.6,46.415085,11.131056
"Val_di_Non_trk 774",981.5,46.414918,11.130881
"Val_di_Non_trk 775",981.8,46.414786,11.130719
"Val_di_Non_trk 776",982.8,46.414664,11.130493
"Val_di_Non_trk 777",983.5,46.414515,11.130253
"Val_di_Non_trk 778",984.0,46.414411,11.130054
"Val_di_Non_trk 779",984.3,46.414306,11.129894
"Val_di_Non_trk 780",984.0,46.414164,11.129771
"Val_di_Non_trk 781",983.6,46.414005,11.129648
"Val_di_Non_trk 782",982.8,46.413818,11.129523
"Val_di_Non_trk 783",982.3,46.413667,11.129387
"Val_di_Non_trk 784",982.5,46.41357,11.129279
"Val_di_Non_trk 785",983.0,46.413483,11.129146
"Val_di_Non_trk 786",983.3,46.413385,11.129064
"Val_di_Non_trk 787",984.3,46.413208,11.128914
"Val_di_Non_trk 788",985.3,46.413057,11.128804
"Val_di_Non_trk 789",985.9,46.41296,11.128735
"Val_di_Non_trk 790",985.8,46.412888,11.12872
"Val_di_Non_trk 791",985.4,46.412833,11.128769
"Val_di_Non_trk 792",982.5,46.41264,11.128957
"Val_di_Non_trk 793",982.6,46.412596,11.128929
"Val_di_Non_trk 794",983.2,46.412463,11.128807
"Val_di_Non_trk 795",983.5,46.412278,11.128618
"Val_di_Non_trk 796",983.5,46.4121,11.128506
"Val_di_Non_trk 797",982.8,46.411886,11.128368
"Val_di_Non_trk 798",980.9,46.411592,11.12824
"Val_di_Non_trk 799",979.7,46.411432,11.128129
"Val_di_Non_trk 800",978.4,46.411289,11.128059
"Val_di_Non_trk 801",976.2,46.410932,11.127902
"Val_di_Non_trk 802",975.1,46.410682,11.127788
"Val_di_Non_trk 803",972.0,46.4102,11.127561
"Val_di_Non_trk 804",971.1,46.410067,11.127478
"Val_di_Non_trk 805",968.5,46.409612,11.127239
"Val_di_Non_trk 806",967.4,46.409425,11.127141
"Val_di_Non_trk 807",966.3,46.409273,11.127096
"Val_di_Non_trk 808",965.8,46.409193,11.127066
"Val_di_Non_trk 809",965.7,46.408998,11.126864
"Val_di_Non_trk 810",965.8,46.408883,11.126742
"Val_di_Non_trk 811",966.0,46.408751,11.126607
"Val_di_Non_trk 812",966.9,46.408538,11.126429
"Val_di_Non_trk 813",967.3,46.408316,11.126278
"Val_di_Non_trk 814",967.0,46.408129,11.126166
"Val_di_Non_trk 815",966.4,46.40796,11.126069
"Val_di_Non_trk 816",966.3,46.407676,11.125876
"Val_di_Non_trk 817",966.3,46.407524,11.125792
"Val_di_Non_trk 818",966.4,46.407444,11.125762
"Val_di_Non_trk 819",966.3,46.407336,11.125758
"Val_di_Non_trk 820",966.2,46.407191,11.125792
"Val_di_Non_trk 821",966.0,46.407065,11.125826
"Val_di_Non_trk 822",966.2,46.407022,11.125707
"Val_di_Non_trk 823",966.8,46.406999,11.125498
"Val_di_Non_trk 824",967.7,46.406984,11.125315
"Val_di_Non_trk 825",969.5,46.406953,11.125054
"Val_di_Non_trk 826",971.5,46.406949,11.12478
"Val_di_Non_trk 827",972.8,46.406954,11.124533
"Val_di_Non_trk 828",972.8,46.406974,11.124417
"Val_di_Non_trk 829",972.9,46.406994,11.124301
"Val_di_Non_trk 830",972.7,46.406905,11.124232
"Val_di_Non_trk 831",972.4,46.406781,11.124149
"Val_di_Non_trk 832",972.2,46.406674,11.124106
"Val_di_Non_trk 833",972.0,46.406576,11.12405
"Val_di_Non_trk 834",971.6,46.406407,11.12394
"Val_di_Non_trk 835",969.9,46.406051,11.123705
"Val_di_Non_trk 836",969.3,46.405838,11.12354
"Val_di_Non_trk 837",968.9,46.405598,11.123375
"Val_di_Non_trk 838",969.0,46.405394,11.123237
"Val_di_Non_trk 839",969.4,46.405269,11.123141
"Val_di_Non_trk 840",969.4,46.405074,11.123016
"Val_di_Non_trk 841",969.2,46.404931,11.122945
"Val_di_Non_trk 842",969.0,46.404789,11.122862
"Val_di_Non_trk 843",968.7,46.404584,11.122763
"Val_di_Non_trk 844",969.0,46.404495,11.122707
"Val_di_Non_trk 845",969.2,46.404433,11.122653
"Val_di_Non_trk 846",969.5,46.404372,11.122534
"Val_di_Non_trk 847",970.0,46.404295,11.122322
"Val_di_Non_trk 848",970.7,46.404202,11.121994
"Val_di_Non_trk 849",971.4,46.404124,11.121821
"Val_di_Non_trk 850",972.6,46.403977,11.121503
"Val_di_Non_trk 851",973.7,46.403794,11.121171
"Val_di_Non_trk 852",974.7,46.403663,11.120984
"Val_di_Non_trk 853",975.7,46.403539,11.120836
"Val_di_Non_trk 854",976.3,46.403433,11.120767
"Val_di_Non_trk 855",976.9,46.403299,11.120709
"Val_di_Non_trk 856",977.5,46.403119,11.120677
"Val_di_Non_trk 857",977.8,46.403021,11.12066
"Val_di_Non_trk 858",978.2,46.402823,11.120652
"Val_di_Non_trk 859",978.6,46.402616,11.120657
"Val_di_Non_trk 860",978.9,46.40249,11.120652
"Val_di_Non_trk 861",979.6,46.402446,11.120585
"Val_di_Non_trk 862",980.0,46.402384,11.120557
"Val_di_Non_trk 863",980.5,46.402276,11.120527
"Val_di_Non_trk 864",981.4,46.402142,11.12047
"Val_di_Non_trk 865",981.1,46.401973,11.120372
"Val_di_Non_trk 866",980.0,46.401813,11.120249
"Val_di_Non_trk 867",978.8,46.401671,11.120152
"Val_di_Non_trk 868",977.1,46.401493,11.120041
"Val_di_Non_trk 869",975.4,46.401342,11.119931
"Val_di_Non_trk 870",974.1,46.401209,11.119835
"Val_di_Non_trk 871",973.7,46.401112,11.119714
"Val_di_Non_trk 872",972.9,46.400998,11.11958
"Val_di_Non_trk 873",971.1,46.400876,11.119367
"Val_di_Non_trk 874",969.4,46.400772,11.119155
"Val_di_Non_trk 875",968.0,46.400676,11.118982
"Val_di_Non_trk 876",966.9,46.400607,11.118823
"Val_di_Non_trk 877",966.2,46.400544,11.118795
"Val_di_Non_trk 878",965.2,46.400427,11.11879
"Val_di_Non_trk 879",965.0,46.400346,11.118826
"Val_di_Non_trk 880",964.9,46.400282,11.118836
"Val_di_Non_trk 881",964.6,46.400211,11.118821
"Val_di_Non_trk 882",964.3,46.400157,11.118793
"Val_di_Non_trk 883",963.6,46.400096,11.118699
"Val_di_Non_trk 884",962.9,46.400036,11.118554
"Val_di_Non_trk 885",961.1,46.399854,11.118169
"Val_di_Non_trk 886",960.4,46.399749,11.11797
"Val_di_Non_trk 887",960.3,46.399671,11.11785
"Val_di_Non_trk 888",960.3,46.3996,11.117782
"Val_di_Non_trk 889",960.0,46.399484,11.117739
"Val_di_Non_trk 890",959.5,46.399358,11.117721
"Val_di_Non_trk 891",959.0,46.399233,11.117703
"Val_di_Non_trk 892",958.5,46.399134,11.117647
"Val_di_Non_trk 893",956.5,46.398868,11.117455
"Val_di_Non_trk 894",954.6,46.398522,11.117207
"Val_di_Non_trk 895",953.9,46.398264,11.117028
"Val_di_Non_trk 896",953.5,46.398077,11.11693
"Val_di_Non_trk 897",953.2,46.397845,11.116817
"Val_di_Non_trk 898",953.5,46.397675,11.116771
"Val_di_Non_trk 899",953.8,46.39754,11.116779
"Val_di_Non_trk 900",954.3,46.397377,11.116799
"Val_di_Non_trk 901",955.0,46.397169,11.116869
"Val_di_Non_trk 902",956.0,46.396978,11.116978
"Val_di_Non_trk 903",957.4,46.396741,11.117138
"Val_di_Non_trk 904",958.0,46.396613,11.117211
"Val_di_Non_trk 905",958.4,46.396514,11.117247
"Val_di_Non_trk 906",958.7,46.396433,11.117257
"Val_di_Non_trk 907",958.8,46.396405,11.117294
"Val_di_Non_trk 908",959.3,46.396304,11.11742
